id	multiplicon	genome	list	first	last	order
1650	563	ath	4	AT4G03970	AT4G03977	1
1651	564	ath	4	AT4G05280	AT4G05303	0
1652	564	ath	3	AT3G43370	AT3G43390	1
1653	565	ath	4	AT4G05280	AT4G05303	0
1654	565	ath	2	AT2G06610	AT2G06630	1
1655	566	ath	4	AT4G19280	AT4G19310	0
1656	566	ath	1	AT1G44850	AT1G44880	1
1657	567	ath	4	AT4G05280	AT4G05303	0
1658	567	ath	1	AT1G27780	AT1G27810	1
1659	568	ath	4	AT4G05280	AT4G05303	0
1660	568	ath	1	AT1G34710	AT1G34730	1
1661	569	ath	3	AT3G43370	AT3G43390	0
1662	569	ath	5	AT5G35646	AT5G35655	1
1663	570	ath	3	AT3G13250	AT3G13270	0
1664	570	ath	5	AT5G37080	AT5G37110	1
1665	571	ath	3	AT3G43370	AT3G43390	0
1666	571	ath	1	AT1G34710	AT1G34730	1
1667	572	ath	3	AT3G43370	AT3G43390	0
1668	572	ath	1	AT1G27780	AT1G27810	1
1669	573	ath	3	AT3G13250	AT3G13270	0
1670	573	ath	1	AT1G35920	AT1G35940	1
1671	574	ath	2	AT2G10460	AT2G10470	0
1672	574	ath	5	AT5G35250	AT5G35270	1
1673	575	ath	2	AT2G06610	AT2G06630	0
1674	575	ath	3	AT3G43370	AT3G43390	1
1675	576	ath	2	AT2G05080	AT2G05090	0
1676	576	ath	3	AT3G13250	AT3G13270	1
1677	577	ath	2	AT2G06610	AT2G06630	0
1678	577	ath	1	AT1G34710	AT1G34730	1
1679	578	ath	2	AT2G06610	AT2G06630	0
1680	578	ath	1	AT1G27780	AT1G27810	1
1681	579	ath	2	AT2G05080	AT2G05090	0
1682	579	ath	1	AT1G35920	AT1G35940	1
1683	580	ath	2	AT2G01920	AT2G01940	0
1684	580	ath	1	AT1G68110	AT1G68130	1
1685	581	ath	1	AT1G34710	AT1G34730	0
1686	581	ath	1	AT1G27780	AT1G27810	1
1687	582	ath	4	AT4G25850	AT4G25890	0
1688	582	ath	5	AT5G57240	AT5G57290	1
1689	583	ath	3	AT3G46620	AT3G46650	0
1690	583	ath	5	AT5G59550	AT5G59580	1
1691	584	ath	3	AT3G55140	AT3G55170	0
1692	584	ath	3	AT3G09500	AT3G09540	1
1693	585	ath	2	AT2G40960	AT2G40990	0
1694	585	ath	5	AT5G05070	AT5G05100	1
1695	586	ath	3	AT3G13900	AT3G13920	0
1696	586	ath	1	AT1G72700	AT1G72730	1
1697	587	ath	2	AT2G24900	AT2G24920	0
1698	587	ath	5	AT5G35030	AT5G35040	1
1699	588	ath	1	AT1G70490	AT1G70505	0
1700	588	ath	1	AT1G10630	AT1G10660	1
1701	589	ath	3	AT3G42400	AT3G42440	0
1702	589	ath	5	AT5G35250	AT5G35280	1
1703	590	ath	3	AT3G59820	AT3G59850	0
1704	590	ath	1	AT1G65540	AT1G65570	1
1705	591	ath	2	AT2G40950	AT2G40970	0
1706	591	ath	3	AT3G10760	AT3G10800	1
1707	592	ath	2	AT2G27780	AT2G27800	0
1708	592	ath	5	AT5G27270	AT5G27310	1
1709	593	ath	2	AT2G35480	AT2G35520	0
1710	593	ath	1	AT1G32210	AT1G32260	1
1711	594	ath	2	AT2G27200	AT2G27240	0
1712	594	ath	1	AT1G08410	AT1G08430	1
1713	595	ath	5	AT5G65560	AT5G65590	0
1714	595	ath	5	AT5G39660	AT5G39710	1
1715	596	ath	5	AT5G36970	AT5G37030	0
1716	596	ath	1	AT1G65690	AT1G65780	1
1717	597	ath	4	AT4G32460	AT4G32510	0
1718	597	ath	5	AT5G25430	AT5G25460	1
1719	598	ath	4	AT4G14730	AT4G14780	0
1720	598	ath	3	AT3G63260	AT3G63310	1
1721	599	ath	4	AT4G00150	AT4G00190	0
1722	599	ath	2	AT2G45160	AT2G45220	1
1723	600	ath	4	AT4G17720	AT4G17770	0
1724	600	ath	1	AT1G67950	AT1G68020	1
1725	601	ath	3	AT3G11000	AT3G11050	0
1726	601	ath	5	AT5G01600	AT5G01660	1
1727	602	ath	3	AT3G53600	AT3G53650	0
1728	602	ath	3	AT3G45980	AT3G46070	1
1729	603	ath	5	AT5G45630	AT5G45690	0
1730	603	ath	1	AT1G29640	AT1G29680	1
1731	604	ath	5	AT5G43130	AT5G43175	0
1732	604	ath	1	AT1G27720	AT1G27740	1
1733	605	ath	4	AT4G00300	AT4G00335	0
1734	605	ath	5	AT5G41350	AT5G41460	1
1735	606	ath	4	AT4G36810	AT4G36870	0
1736	606	ath	2	AT2G23760	AT2G23800	1
1737	607	ath	3	AT3G13650	AT3G13690	0
1738	607	ath	5	AT5G42440	AT5G42500	1
1739	608	ath	3	AT3G08870	AT3G08890	0
1740	608	ath	5	AT5G01540	AT5G01610	1
1741	609	ath	3	AT3G02810	AT3G02850	0
1742	609	ath	5	AT5G37450	AT5G37500	1
1743	610	ath	2	AT2G20520	AT2G20570	0
1744	610	ath	5	AT5G44130	AT5G44190	1
1745	611	ath	2	AT2G14330	AT2G14455	0
1746	611	ath	2	AT2G10370	AT2G10465	1
1747	612	ath	2	AT2G37590	AT2G37640	0
1748	612	ath	1	AT1G26770	AT1G26790	1
1749	613	ath	2	AT2G10350	AT2G10450	0
1750	613	ath	1	AT1G34760	AT1G35110	1
1751	614	ath	1	AT1G74490	AT1G74510	0
1752	614	ath	1	AT1G26930	AT1G26970	1
1753	615	ath	5	AT5G46710	AT5G46780	0
1754	615	ath	1	AT1G32610	AT1G32700	1
1755	616	ath	4	AT4G37170	AT4G37240	0
1756	616	ath	5	AT5G66500	AT5G66580	1
1757	617	ath	4	AT4G20140	AT4G20235	0
1758	617	ath	2	AT2G24180	AT2G24230	1
1759	618	ath	4	AT4G22780	AT4G22850	0
1760	618	ath	1	AT1G12420	AT1G12450	1
1761	619	ath	3	AT3G63300	AT3G63370	0
1762	619	ath	5	AT5G43790	AT5G43870	1
1763	620	ath	3	AT3G25670	AT3G25730	0
1764	620	ath	1	AT1G68780	AT1G68840	1
1765	621	ath	2	AT2G44740	AT2G44800	0
1766	621	ath	5	AT5G07450	AT5G07480	1
1767	622	ath	2	AT2G23980	AT2G24050	0
1768	622	ath	5	AT5G57870	AT5G57940	1
1769	623	ath	2	AT2G04970	AT2G05090	0
1770	623	ath	5	AT5G34895	AT5G34960	1
1771	624	ath	2	AT2G43820	AT2G43900	0
1772	624	ath	2	AT2G31750	AT2G31830	1
1773	625	ath	2	AT2G01520	AT2G01610	0
1774	625	ath	1	AT1G23120	AT1G23205	1
1775	626	ath	1	AT1G52730	AT1G52830	0
1776	626	ath	1	AT1G15470	AT1G15580	1
1777	627	ath	5	AT5G05940	AT5G05990	0
1778	627	ath	5	AT5G02010	AT5G02050	1
1779	628	ath	5	AT5G53130	AT5G53200	0
1780	628	ath	1	AT1G01340	AT1G01380	1
1781	629	ath	4	AT4G28640	AT4G28720	0
1782	629	ath	2	AT2G33230	AT2G33310	1
1783	630	ath	3	AT3G55640	AT3G55670	0
1784	630	ath	5	AT5G56325	AT5G56450	1
1785	631	ath	3	AT3G16850	AT3G16860	0
1786	631	ath	5	AT5G49215	AT5G49270	1
1787	632	ath	3	AT3G61250	AT3G61270	0
1788	632	ath	3	AT3G48920	AT3G48980	1
1789	633	ath	3	AT3G43270	AT3G43390	0
1790	633	ath	1	AT1G44980	AT1G45090	1
1791	634	ath	3	AT3G42450	AT3G42610	0
1792	634	ath	1	AT1G34720	AT1G35080	1
1793	635	ath	3	AT3G10110	AT3G10180	0
1794	635	ath	1	AT1G18320	AT1G18370	1
1795	636	ath	2	AT2G40300	AT2G40380	0
1796	636	ath	5	AT5G01600	AT5G01640	1
1797	637	ath	2	AT2G28340	AT2G28400	0
1798	637	ath	3	AT3G45170	AT3G45210	1
1799	638	ath	2	AT2G20470	AT2G20530	0
1800	638	ath	1	AT1G03860	AT1G03920	1
1801	639	ath	1	AT1G56080	AT1G56160	0
1802	639	ath	1	AT1G16490	AT1G16520	1
1803	640	ath	5	AT5G43890	AT5G43980	0
1804	640	ath	1	AT1G04520	AT1G04610	1
1805	641	ath	4	AT4G26890	AT4G26940	0
1806	641	ath	2	AT2G32430	AT2G32510	1
1807	642	ath	4	AT4G38920	AT4G38990	0
1808	642	ath	1	AT1G19910	AT1G19940	1
1809	643	ath	3	AT3G62020	AT3G62090	0
1810	643	ath	1	AT1G09530	AT1G09560	1
1811	644	ath	3	AT3G01220	AT3G01311	0
1812	644	ath	1	AT1G69780	AT1G69890	1
1813	645	ath	1	AT1G71980	AT1G72010	0
1814	645	ath	1	AT1G35560	AT1G35625	1
1815	646	ath	4	AT4G29340	AT4G29450	0
1816	646	ath	5	AT5G56460	AT5G56600	1
1817	647	ath	4	AT4G03990	AT4G04130	0
1818	647	ath	5	AT5G34895	AT5G34970	1
1819	648	ath	4	AT4G27920	AT4G28010	0
1820	648	ath	2	AT2G38310	AT2G38420	1
1821	649	ath	4	AT4G28540	AT4G28640	0
1822	649	ath	1	AT1G04440	AT1G04550	1
1823	650	ath	3	AT3G09480	AT3G09550	0
1824	650	ath	1	AT1G07710	AT1G07790	1
1825	651	ath	2	AT2G34990	AT2G35100	0
1826	651	ath	3	AT3G03550	AT3G03650	1
1827	652	ath	2	AT2G28550	AT2G28640	0
1828	652	ath	1	AT1G72470	AT1G72570	1
1829	653	ath	2	AT2G22350	AT2G22440	0
1830	653	ath	1	AT1G26860	AT1G26950	1
1831	654	ath	1	AT1G66270	AT1G66440	0
1832	654	ath	1	AT1G61710	AT1G61810	1
1833	655	ath	5	AT5G37660	AT5G37740	0
1834	655	ath	1	AT1G70690	AT1G70790	1
1835	656	ath	5	AT5G10490	AT5G10600	0
1836	656	ath	1	AT1G58200	AT1G58260	1
1837	657	ath	4	AT4G20450	AT4G20770	0
1838	657	ath	1	AT1G74490	AT1G74600	1
1839	658	ath	4	AT4G18040	AT4G18150	0
1840	658	ath	1	AT1G29350	AT1G29550	1
1841	659	ath	3	AT3G53800	AT3G53850	0
1842	659	ath	5	AT5G02060	AT5G02150	1
1843	660	ath	3	AT3G51220	AT3G51310	0
1844	660	ath	1	AT1G75720	AT1G75850	1
1845	661	ath	2	AT2G05080	AT2G05180	0
1846	661	ath	3	AT3G31980	AT3G32047	1
1847	662	ath	4	AT4G02195	AT4G02340	0
1848	662	ath	3	AT3G05600	AT3G05710	1
1849	663	ath	4	AT4G20430	AT4G20740	0
1850	663	ath	2	AT2G19170	AT2G19280	1
1851	664	ath	4	AT4G34720	AT4G34760	0
1852	664	ath	1	AT1G19830	AT1G19910	1
1853	665	ath	3	AT3G42100	AT3G42180	0
1854	665	ath	5	AT5G37000	AT5G37110	1
1855	666	ath	3	AT3G32070	AT3G32280	0
1856	666	ath	3	AT3G31406	AT3G31900	1
1857	667	ath	3	AT3G42100	AT3G42190	0
1858	667	ath	1	AT1G35770	AT1G35940	1
1859	668	ath	3	AT3G14440	AT3G14600	0
1860	668	ath	1	AT1G29965	AT1G30100	1
1861	669	ath	3	AT3G14210	AT3G14330	0
1862	669	ath	1	AT1G74400	AT1G74460	1
1863	670	ath	2	AT2G40150	AT2G40250	0
1864	670	ath	1	AT1G28570	AT1G29050	1
1865	671	ath	2	AT2G22090	AT2G22200	0
1866	671	ath	1	AT1G22190	AT1G22330	1
1867	672	ath	1	AT1G23100	AT1G23205	0
1868	672	ath	1	AT1G14890	AT1G14980	1
1869	673	ath	4	AT4G03890	AT4G04010	0
1870	673	ath	3	AT3G47260	AT3G47330	1
1871	674	ath	2	AT2G25200	AT2G25340	0
1872	674	ath	5	AT5G11000	AT5G11150	1
1873	675	ath	2	AT2G22670	AT2G22810	0
1874	675	ath	5	AT5G65670	AT5G65800	1
1875	676	ath	2	AT2G04135	AT2G04330	0
1876	676	ath	3	AT3G30843	AT3G31410	1
1877	677	ath	5	AT5G35250	AT5G35360	0
1878	677	ath	1	AT1G35920	AT1G36160	1
1879	678	ath	3	AT3G23670	AT3G23690	0
1880	678	ath	1	AT1G59540	AT1G59640	1
1881	679	ath	4	AT4G14050	AT4G14080	0
1882	679	ath	2	AT2G01510	AT2G01630	1
1883	680	ath	4	AT4G21480	AT4G21585	0
1884	680	ath	1	AT1G11190	AT1G11260	1
1885	681	ath	2	AT2G14130	AT2G14455	0
1886	681	ath	5	AT5G33410	AT5G34900	1
1887	682	ath	2	AT2G38060	AT2G38240	0
1888	682	ath	3	AT3G46980	AT3G47190	1
1889	683	ath	2	AT2G23480	AT2G23710	0
1890	683	ath	3	AT3G31410	AT3G32080	1
1891	684	ath	4	AT4G03990	AT4G04130	0
1892	684	ath	3	AT3G30250	AT3G30450	1
1893	685	ath	3	AT3G32047	AT3G32080	0
1894	685	ath	5	AT5G35715	AT5G35794	1
1895	686	ath	3	AT3G24330	AT3G24380	0
1896	686	ath	5	AT5G35646	AT5G35740	1
1897	687	ath	3	AT3G47320	AT3G47530	0
1898	687	ath	5	AT5G37385	AT5G37570	1
1899	688	ath	2	AT2G11520	AT2G12480	0
1900	688	ath	5	AT5G42230	AT5G42440	1
1901	689	ath	2	AT2G22090	AT2G22200	0
1902	689	ath	1	AT1G78080	AT1G78260	1
1903	690	ath	4	AT4G13650	AT4G13950	0
1904	690	ath	3	AT3G23805	AT3G24000	1
1905	691	ath	4	AT4G07943	AT4G08200	0
1906	691	ath	5	AT5G28480	AT5G28730	1
1907	692	ath	3	AT3G21370	AT3G21630	0
1908	692	ath	5	AT5G28510	AT5G28680	1
1909	693	ath	3	AT3G46510	AT3G46790	0
1910	693	ath	5	AT5G09800	AT5G09950	1
1911	694	ath	3	AT3G60270	AT3G60490	0
1912	694	ath	5	AT5G07475	AT5G07580	1
1913	695	ath	3	AT3G19290	AT3G19580	0
1914	695	ath	5	AT5G42910	AT5G43170	1
1915	696	ath	4	AT4G11690	AT4G11890	0
1916	696	ath	5	AT5G60900	AT5G60960	1
1917	697	ath	2	AT2G31800	AT2G32070	0
1918	697	ath	1	AT1G15920	AT1G16270	1
