id	multiplicon	genome	list	first	last	order
27252	8639	ath	2	AT2G31500	AT2G31560	1
27253	8640	ptr	scaffold_515	PT00G39815	PT00G39845	0
27254	8640	ptr	LG_V	PT05G12010	PT05G12060	1
27255	8641	ptr	scaffold_502	PT00G39695	PT00G39710	0
27256	8641	ptr	LG_XII	PT12G01840	PT12G01860	1
27257	8642	ptr	scaffold_489	PT00G39525	PT00G39540	0
27258	8642	ptr	LG_III	PT03G01120	PT03G01140	1
27259	8643	ptr	scaffold_44	PT00G07415	PT00G07425	0
27260	8643	ath	1	AT1G65900	AT1G65920	1
27261	8644	ptr	scaffold_369	PT00G37680	PT00G37695	0
27262	8644	ptr	LG_XVII	PT17G00120	PT17G00180	1
27263	8645	ptr	scaffold_321	PT00G37000	PT00G37020	0
27264	8645	ptr	LG_II	PT02G20060	PT02G20110	1
27265	8646	ptr	scaffold_299	PT00G36490	PT00G36505	0
27266	8646	ptr	LG_IV	PT04G08890	PT04G08930	1
27267	8647	ptr	scaffold_29	PT00G03395	PT00G03415	0
27268	8647	ath	1	AT1G31420	AT1G31460	1
27269	8648	ptr	scaffold_285	PT00G36105	PT00G36125	0
27270	8648	vvi	chr11	VV11G02110	VV11G02170	1
27271	8649	ptr	scaffold_245	PT00G34785	PT00G34810	0
27272	8649	ptr	LG_XI	PT11G00740	PT11G00830	1
27273	8650	ptr	scaffold_236	PT00G34480	PT00G34495	0
27274	8650	ath	1	AT1G30480	AT1G30500	1
27275	8651	ptr	scaffold_232	PT00G34295	PT00G34320	0
27276	8651	ath	5	AT5G51120	AT5G51160	1
27277	8652	ptr	scaffold_222	PT00G33780	PT00G33815	0
27278	8652	ptr	LG_I	PT01G03230	PT01G03280	1
27279	8653	ptr	scaffold_197	PT00G31640	PT00G31655	0
27280	8653	vvi	chr6	VV06G09460	VV06G09480	1
27281	8654	ptr	scaffold_197	PT00G31640	PT00G31655	0
27282	8654	vvi	chr2	VV02G01080	VV02G01100	1
27283	8655	ptr	scaffold_197	PT00G31640	PT00G31655	0
27284	8655	ptr	LG_XIX	PT19G08110	PT19G08130	1
27285	8656	ptr	scaffold_184	PT00G30730	PT00G30740	0
27286	8656	vvi	chr16	VV16G00190	VV16G00220	1
27287	8657	ptr	scaffold_142	PT00G24215	PT00G24225	0
27288	8657	ath	3	AT3G59660	AT3G59690	1
27289	8658	ptr	scaffold_135	PT00G23030	PT00G23040	0
27290	8658	ath	1	AT1G16690	AT1G16720	1
27291	8659	ptr	scaffold_132	PT00G21810	PT00G21830	0
27292	8659	ptr	LG_X	PT10G02490	PT10G02530	1
27293	8660	ptr	scaffold_1317	PT00G46220	PT00G46230	0
27294	8660	ptr	LG_I	PT01G10890	PT01G10920	1
27295	8661	ptr	scaffold_122	PT00G18070	PT00G18080	0
27296	8661	vvi	chrUn_random	VV00G46325	VV00G46340	1
27297	8662	ptr	scaffold_121	PT00G17995	PT00G18015	0
27298	8662	vvi	chr11	VV11G03180	VV11G03230	1
27299	8663	ptr	scaffold_121	PT00G17775	PT00G17790	0
27300	8663	ath	2	AT2G18840	AT2G18860	1
27301	8664	ptr	scaffold_120	PT00G17545	PT00G17555	0
27302	8664	vvi	chr12	VV12G06980	VV12G07010	1
27303	8665	ptr	scaffold_1199	PT00G45520	PT00G45540	0
27304	8665	ptr	chloroplast	PTCG01090	PTCG01140	1
27305	8666	ptr	scaffold_1146	PT00G45215	PT00G45235	0
27306	8666	ptr	scaffold_133	PT00G22200	PT00G22220	1
27307	8667	ptr	LG_XVIII	PT18G03570	PT18G03610	0
27308	8667	ptr	LG_I	PT01G13760	PT01G13800	1
27309	8668	ptr	LG_XVI	PT16G12860	PT16G12900	0
27310	8668	ath	5	AT5G01010	AT5G01020	1
27311	8669	ptr	LG_XVI	PT16G07820	PT16G07840	0
27312	8669	ath	3	AT3G53390	AT3G53410	1
27313	8670	ptr	LG_XV	PT15G11670	PT15G11700	0
27314	8670	ptr	LG_XII	PT12G11120	PT12G11140	1
27315	8671	ptr	LG_XV	PT15G11390	PT15G11420	0
27316	8671	ptr	LG_III	PT03G09130	PT03G09150	1
27317	8672	ptr	LG_XV	PT15G11520	PT15G11560	0
27318	8672	ath	4	AT4G25550	AT4G25570	1
27319	8673	ptr	LG_XIX	PT19G08110	PT19G08130	0
27320	8673	vvi	chrUn_random	VV00G11330	VV00G11345	1
27321	8674	ptr	LG_XIX	PT19G07540	PT19G07560	0
27322	8674	vvi	chr12	VV12G03810	VV12G03840	1
27323	8675	ptr	LG_XIX	PT19G08110	PT19G08130	0
27324	8675	ptr	LG_V	PT05G05390	PT05G05420	1
27325	8676	ptr	LG_XIX	PT19G08110	PT19G08130	0
27326	8676	ath	5	AT5G53290	AT5G53320	1
27327	8677	ptr	LG_XIX	PT19G08810	PT19G08830	0
27328	8677	ath	1	AT1G06970	AT1G07000	1
27329	8678	ptr	LG_XIX	PT19G05470	PT19G05500	0
27330	8678	ath	1	AT1G33760	AT1G33780	1
27331	8679	ptr	LG_XIV	PT14G13870	PT14G13910	0
27332	8679	vvi	chrUn_random	VV00G27110	VV00G27120	1
27333	8680	ptr	LG_XIV	PT14G11930	PT14G11970	0
27334	8680	vvi	chrUn_random	VV00G25780	VV00G25805	1
27335	8681	ptr	LG_XIV	PT14G07050	PT14G07080	0
27336	8681	ptr	LG_X	PT10G00060	PT10G00080	1
27337	8682	ptr	LG_XIV	PT14G01090	PT14G01120	0
27338	8682	ath	2	AT2G45080	AT2G45120	1
27339	8683	ptr	LG_XII	PT12G01120	PT12G01150	0
27340	8683	vvi	chr6	VV06G09460	VV06G09480	1
27341	8684	ptr	LG_XII	PT12G11030	PT12G11060	0
27342	8684	ptr	LG_III	PT03G09130	PT03G09150	1
27343	8685	ptr	LG_XI	PT11G02730	PT11G02770	0
27344	8685	vvi	chrUn_random	VV00G23325	VV00G23335	1
27345	8686	ptr	LG_XI	PT11G10950	PT11G10970	0
27346	8686	ath	3	AT3G15120	AT3G15150	1
27347	8687	ptr	LG_XI	PT11G05980	PT11G06000	0
27348	8687	ath	1	AT1G17130	AT1G17147	1
27349	8688	ptr	LG_XI	PT11G02210	PT11G02230	0
27350	8688	ath	1	AT1G11560	AT1G11580	1
27351	8689	ptr	LG_X	PT10G16010	PT10G16060	0
27352	8689	vvi	chrUn_random	VV00G31105	VV00G31120	1
27353	8690	ptr	LG_X	PT10G09530	PT10G09550	0
27354	8690	ptr	LG_II	PT02G23220	PT02G23250	1
27355	8691	ptr	LG_X	PT10G00050	PT10G00080	0
27356	8691	ath	4	AT4G16100	AT4G16120	1
27357	8692	ptr	LG_X	PT10G18820	PT10G18860	0
27358	8692	ath	3	AT3G45990	AT3G46060	1
27359	8693	ptr	LG_VIII	PT08G01290	PT08G01330	0
27360	8693	ptr	LG_X	PT10G22750	PT10G22790	1
27361	8694	ptr	LG_VIII	PT08G12250	PT08G12270	0
27362	8694	ptr	LG_II	PT02G23220	PT02G23250	1
27363	8695	ptr	LG_VIII	PT08G04540	PT08G04580	0
27364	8695	ath	3	AT3G45990	AT3G46060	1
27365	8696	ptr	LG_VIII	PT08G03250	PT08G03270	0
27366	8696	ath	2	AT2G28320	AT2G28350	1
27367	8697	ptr	LG_VIII	PT08G17750	PT08G17770	0
27368	8697	ath	1	AT1G27200	AT1G27220	1
27369	8698	ptr	LG_VII	PT07G12750	PT07G12770	0
27370	8698	vvi	chrUn_random	VV00G05610	VV00G05640	1
27371	8699	ptr	LG_VII	PT07G12390	PT07G12410	0
27372	8699	vvi	chrUn_random	VV00G30905	VV00G30920	1
27373	8700	ptr	LG_VII	PT07G09450	PT07G09480	0
27374	8700	vvi	chrUn_random	VV00G47535	VV00G47545	1
27375	8701	ptr	LG_VII	PT07G01980	PT07G02020	0
27376	8701	ath	2	AT2G31560	AT2G31600	1
27377	8702	ptr	LG_VI	PT06G01550	PT06G01590	0
27378	8702	vvi	chrUn_random	VV00G32605	VV00G32615	1
27379	8703	ptr	LG_VI	PT06G00260	PT06G00280	0
27380	8703	vvi	chrUn_random	VV00G26530	VV00G26545	1
27381	8704	ptr	LG_VI	PT06G09450	PT06G09480	0
27382	8704	ath	5	AT5G20510	AT5G20540	1
27383	8705	ptr	LG_VI	PT06G07650	PT06G07690	0
27384	8705	ath	2	AT2G29500	AT2G29525	1
27385	8706	ptr	LG_V	PT05G04090	PT05G04120	0
27386	8706	vvi	chrUn_random	VV00G35950	VV00G35965	1
27387	8707	ptr	LG_V	PT05G02920	PT05G02950	0
27388	8707	vvi	chrUn_random	VV00G12590	VV00G12600	1
27389	8708	ptr	LG_V	PT05G05390	PT05G05420	0
27390	8708	ptr	LG_III	PT03G10460	PT03G10480	1
27391	8709	ptr	LG_V	PT05G05390	PT05G05420	0
27392	8709	ptr	LG_I	PT01G08250	PT01G08270	1
27393	8710	ptr	LG_IX	PT09G02460	PT09G02490	0
27394	8710	vvi	chrUn_random	VV00G45230	VV00G45240	1
27395	8711	ptr	LG_IX	PT09G00580	PT09G00600	0
27396	8711	vvi	chr8	VV08G12620	VV08G12670	1
27397	8712	ptr	LG_IX	PT09G01480	PT09G01500	0
27398	8712	vvi	chr6	VV06G10830	VV06G10860	1
27399	8713	ptr	LG_IX	PT09G03970	PT09G04010	0
27400	8713	vvi	chr18	VV18G12750	VV18G12790	1
27401	8714	ptr	LG_IX	PT09G03650	PT09G03700	0
27402	8714	vvi	chr18	VV18G03600	VV18G03620	1
27403	8715	ptr	LG_IX	PT09G03650	PT09G03700	0
27404	8715	ptr	LG_II	PT02G08190	PT02G08210	1
27405	8716	ptr	LG_IX	PT09G10440	PT09G10470	0
27406	8716	ath	3	AT3G08040	AT3G08500	1
27407	8717	ptr	LG_IX	PT09G06800	PT09G06840	0
27408	8717	ath	2	AT2G23350	AT2G23370	1
27409	8718	ptr	LG_IX	PT09G11580	PT09G11630	0
27410	8718	ath	1	AT1G50450	AT1G50490	1
27411	8719	ptr	LG_IV	PT04G02430	PT04G02470	0
27412	8719	vvi	chrUn_random	VV00G29915	VV00G29935	1
27413	8720	ptr	LG_IV	PT04G04530	PT04G04560	0
27414	8720	ath	4	AT4G28485	AT4G28500	1
27415	8721	ptr	LG_IV	PT04G03040	PT04G03070	0
27416	8721	ath	4	AT4G18375	AT4G18390	1
27417	8722	ptr	LG_IV	PT04G06990	PT04G07010	0
27418	8722	ath	1	AT1G66140	AT1G66160	1
27419	8723	ptr	LG_III	PT03G02090	PT03G02120	0
27420	8723	ath	3	AT3G14060	AT3G14070	1
27421	8724	ptr	LG_II	PT02G20800	PT02G20820	0
27422	8724	vvi	chrUn_random	VV00G25885	VV00G25900	1
27423	8725	ptr	LG_II	PT02G17110	PT02G17150	0
27424	8725	ptr	LG_I	PT01G29300	PT01G29340	1
27425	8726	ptr	LG_II	PT02G03870	PT02G03910	0
27426	8726	ath	3	AT3G58170	AT3G58190	1
27427	8727	ptr	LG_II	PT02G05610	PT02G05640	0
27428	8727	ath	1	AT1G06475	AT1G06500	1
27429	8728	ptr	LG_I	PT01G23380	PT01G23410	0
27430	8728	ath	5	AT5G64270	AT5G64300	1
27431	8729	ptr	LG_I	PT01G11700	PT01G11740	0
27432	8729	ath	5	AT5G22000	AT5G22020	1
27433	8730	ptr	LG_I	PT01G19380	PT01G19420	0
27434	8730	ath	4	AT4G18190	AT4G18240	1
27435	8731	ptr	LG_I	PT01G00130	PT01G00160	0
27436	8731	ath	4	AT4G26390	AT4G26410	1
27437	8732	ptr	LG_I	PT01G23480	PT01G23510	0
27438	8732	ath	3	AT3G18770	AT3G18780	1
27439	8733	ptr	LG_I	PT01G20220	PT01G20270	0
27440	8733	ath	3	AT3G27520	AT3G27560	1
27441	8734	ptr	LG_I	PT01G17790	PT01G17820	0
27442	8734	ath	3	AT3G08040	AT3G08500	1
27443	8735	ptr	LG_I	PT01G28800	PT01G28820	0
27444	8735	ath	1	AT1G17170	AT1G17220	1
27445	8736	ptr	LG_I	PT01G13750	PT01G13780	0
27446	8736	ath	1	AT1G52560	AT1G52570	1
27447	8737	ptr	LG_I	PT01G11380	PT01G11400	0
27448	8737	ath	1	AT1G79920	AT1G79960	1
27449	8738	ptr	LG_I	PT01G04750	PT01G04770	0
27450	8738	ath	1	AT1G27930	AT1G27960	1
27451	8739	ath	5	AT5G65640	AT5G65670	0
27452	8739	vvi	chrUn_random	VV00G26205	VV00G26215	1
27453	8740	ath	5	AT5G65000	AT5G65020	0
27454	8740	vvi	chrUn_random	VV00G26825	VV00G26845	1
27455	8741	ath	5	AT5G10550	AT5G10570	0
27456	8741	vvi	chrUn_random	VV00G26215	VV00G26230	1
27457	8742	ath	5	AT5G19360	AT5G19390	0
27458	8742	ath	5	AT5G12150	AT5G12180	1
27459	8743	ath	4	AT4G40020	AT4G40050	0
27460	8743	vvi	chrUn_random	VV00G28015	VV00G28035	1
27461	8744	ath	4	AT4G39850	AT4G39870	0
27462	8744	vvi	chrUn_random	VV00G26840	VV00G26855	1
27463	8745	ath	4	AT4G31590	AT4G31670	0
27464	8745	vvi	chrUn_random	VV00G01700	VV00G01710	1
27465	8746	ath	4	AT4G24560	AT4G24580	0
27466	8746	vvi	chrUn_random	VV00G21755	VV00G21770	1
27467	8747	ath	4	AT4G16670	AT4G16700	0
27468	8747	vvi	chrUn_random	VV00G28270	VV00G28290	1
27469	8748	ath	3	AT3G59820	AT3G59850	0
27470	8748	ath	1	AT1G65540	AT1G65570	1
27471	8749	ath	3	AT3G49670	AT3G49710	0
27472	8749	ath	1	AT1G25320	AT1G25360	1
27473	8750	ath	1	AT1G80520	AT1G80540	0
27474	8750	vvi	chrUn_random	VV00G09750	VV00G09775	1
27475	8751	vvi	chr9	VV09G06650	VV09G06680	0
27476	8751	vvi	chr11	VV11G05840	VV11G05900	1
27477	8752	vvi	chr8	VV08G07280	VV08G07330	0
27478	8752	ath	5	AT5G03370	AT5G03415	1
27479	8753	vvi	chr8	VV08G06800	VV08G06830	0
27480	8753	ath	3	AT3G10760	AT3G10800	1
27481	8754	vvi	chr7	VV07G10800	VV07G10840	0
27482	8754	vvi	chrUn_random	VV00G11330	VV00G11345	1
27483	8755	vvi	chr7	VV07G10800	VV07G10840	0
27484	8755	ath	5	AT5G53290	AT5G53320	1
27485	8756	vvi	chr6	VV06G01100	VV06G01150	0
27486	8756	ath	3	AT3G58500	AT3G58550	1
27487	8757	vvi	chr6	VV06G07790	VV06G07850	0
27488	8757	ath	2	AT2G40116	AT2G40140	1
27489	8758	vvi	chr4	VV04G10350	VV04G10400	0
27490	8758	ath	1	AT1G19300	AT1G19330	1
27491	8759	vvi	chr3	VV03G00590	VV03G00620	0
27492	8759	ath	2	AT2G16500	AT2G16530	1
27493	8760	vvi	chr19	VV19G00860	VV19G00890	0
27494	8760	ptr	LG_XI	PT11G06390	PT11G06430	1
27495	8761	vvi	chr18	VV18G06340	VV18G06410	0
27496	8761	ath	4	AT4G20740	AT4G20780	1
27497	8762	vvi	chr17_random	VV00G62230	VV00G62260	0
27498	8762	ptr	LG_XII	PT12G00760	PT12G00820	1
27499	8763	vvi	chr17	VV17G01740	VV17G01770	0
27500	8763	ptr	LG_XII	PT12G00070	PT12G00110	1
27501	8764	vvi	chr16	VV16G04280	VV16G04320	0
27502	8764	ptr	LG_III	PT03G07660	PT03G07690	1
27503	8765	vvi	chr14	VV14G14730	VV14G14770	0
27504	8765	ptr	LG_VIII	PT08G19430	PT08G19470	1
27505	8766	vvi	chr14	VV14G01110	VV14G01150	0
27506	8766	ath	3	AT3G17060	AT3G17120	1
27507	8767	vvi	chr13	VV13G12250	VV13G12300	0
27508	8767	ath	3	AT3G52070	AT3G52100	1
27509	8768	vvi	chr10	VV10G02740	VV10G02780	0
27510	8768	ptr	LG_IV	PT04G03040	PT04G03070	1
27511	8769	vvi	chloroplast	VVCG00540	VVCG00580	0
27512	8769	vvi	chrUn_random	VV00G44510	VV00G44525	1
27513	8770	ptr	scaffold_82	PT00G13620	PT00G13650	0
27514	8770	vvi	chr17	VV17G04010	VV17G04040	1
27515	8771	ptr	scaffold_57	PT00G08265	PT00G08290	0
27516	8771	vvi	chrUn_random	VV00G31285	VV00G31310	1
27517	8772	ptr	scaffold_515	PT00G39800	PT00G39820	0
27518	8772	ath	4	AT4G14800	AT4G14815	1
27519	8773	ptr	scaffold_498	PT00G39610	PT00G39630	0
27520	8773	ptr	LG_II	PT02G24250	PT02G24280	1
27521	8774	ptr	scaffold_44	PT00G07620	PT00G07645	0
27522	8774	ath	5	AT5G23980	AT5G24010	1
27523	8775	ptr	scaffold_439	PT00G39025	PT00G39055	0
27524	8775	ptr	LG_VII	PT07G04230	PT07G04290	1
27525	8776	ptr	scaffold_409	PT00G38495	PT00G38510	0
27526	8776	ptr	LG_XV	PT15G00620	PT15G00680	1
27527	8777	ptr	scaffold_28	PT00G01695	PT00G01715	0
27528	8777	ptr	LG_XIII	PT13G11350	PT13G11380	1
27529	8778	ptr	scaffold_2563	PT00G51625	PT00G51640	0
27530	8778	ptr	chloroplast	PTCG00760	PTCG00800	1
27531	8779	ptr	scaffold_2563	PT00G51625	PT00G51640	0
27532	8779	ath	chloroplast	ATCG00730	ATCG00770	1
27533	8780	ptr	scaffold_202	PT00G32160	PT00G32180	0
27534	8780	ath	4	AT4G20410	AT4G20440	1
27535	8781	ptr	scaffold_200	PT00G31825	PT00G31840	0
27536	8781	vvi	chrUn_random	VV00G40700	VV00G40720	1
27537	8782	ptr	scaffold_197	PT00G31640	PT00G31655	0
27538	8782	vvi	chr7	VV07G10800	VV07G10840	1
27539	8783	ptr	scaffold_184	PT00G30765	PT00G30790	0
27540	8783	ptr	scaffold_164	PT00G27960	PT00G27985	1
27541	8784	ptr	scaffold_165	PT00G28460	PT00G28475	0
27542	8784	ptr	scaffold_123	PT00G18470	PT00G18495	1
27543	8785	ptr	scaffold_155	PT00G26720	PT00G26745	0
27544	8785	ptr	LG_X	PT10G13860	PT10G13910	1
27545	8786	ptr	scaffold_148	PT00G25390	PT00G25405	0
27546	8786	vvi	chr13	VV13G13220	VV13G13280	1
27547	8787	ptr	scaffold_137	PT00G23155	PT00G23180	0
27548	8787	ath	5	AT5G47760	AT5G47790	1
27549	8788	ptr	scaffold_132	PT00G21790	PT00G21810	0
27550	8788	ptr	scaffold_133	PT00G21905	PT00G21935	1
27551	8789	ptr	scaffold_124	PT00G19240	PT00G19265	0
27552	8789	ath	3	AT3G15356	AT3G15355	1
27553	8790	ptr	scaffold_120	PT00G17670	PT00G17710	0
27554	8790	vvi	chr5	VV05G16510	VV05G16550	1
27555	8791	ptr	scaffold_118	PT00G17060	PT00G17080	0
27556	8791	vvi	chrUn_random	VV00G27870	VV00G27885	1
27557	8792	ptr	scaffold_107	PT00G16080	PT00G16100	0
27558	8792	ptr	LG_IV	PT04G02500	PT04G02530	1
27559	8793	ptr	LG_XVI	PT16G10640	PT16G10700	0
27560	8793	ptr	LG_IX	PT09G09160	PT09G09240	1
27561	8794	ptr	LG_XVI	PT16G05580	PT16G05610	0
27562	8794	ath	3	AT3G52310	AT3G52360	1
27563	8795	ptr	LG_XVI	PT16G02910	PT16G02980	0
27564	8795	ath	2	AT2G41240	AT2G41310	1
27565	8796	ptr	LG_XV	PT15G02310	PT15G02340	0
27566	8796	vvi	chr1	VV01G02870	VV01G02910	1
27567	8797	ptr	LG_XV	PT15G02310	PT15G02340	0
27568	8797	ptr	LG_VIII	PT08G10730	PT08G10770	1
27569	8798	ptr	LG_XV	PT15G09520	PT15G09560	0
27570	8798	ath	5	AT5G44990	AT5G45040	1
27571	8799	ptr	LG_XV	PT15G01400	PT15G01460	0
27572	8799	ath	5	AT5G24240	AT5G24270	1
27573	8800	ptr	LG_XIX	PT19G04890	PT19G04930	0
27574	8800	ath	3	AT3G10910	AT3G10920	1
27575	8801	ptr	LG_XIV	PT14G12620	PT14G12650	0
27576	8801	vvi	chr4	VV04G10770	VV04G10810	1
27577	8802	ptr	LG_XIV	PT14G00770	PT14G00810	0
27578	8802	ptr	LG_III	PT03G05810	PT03G05840	1
27579	8803	ptr	LG_XIV	PT14G08680	PT14G08720	0
27580	8803	ath	3	AT3G26618	AT3G26650	1
27581	8804	ptr	LG_XIII	PT13G10420	PT13G10470	0
27582	8804	vvi	chrUn_random	VV00G23110	VV00G23175	1
27583	8805	ptr	LG_XIII	PT13G04790	PT13G04840	0
27584	8805	ath	1	AT1G08530	AT1G08560	1
27585	8806	ptr	LG_XII	PT12G01120	PT12G01150	0
27586	8806	vvi	chr7	VV07G10800	VV07G10840	1
27587	8807	ptr	LG_XII	PT12G03500	PT12G03550	0
27588	8807	ptr	LG_II	PT02G17230	PT02G17280	1
27589	8808	ptr	LG_XI	PT11G02920	PT11G02960	0
27590	8808	vvi	chrUn_random	VV00G32830	VV00G32845	1
27591	8809	ptr	LG_XI	PT11G02810	PT11G02840	0
27592	8809	vvi	chrUn_random	VV00G29920	VV00G29940	1
27593	8810	ptr	LG_XI	PT11G01810	PT11G01850	0
27594	8810	ptr	LG_XIV	PT14G10480	PT14G10510	1
27595	8811	ptr	LG_XI	PT11G04970	PT11G05040	0
27596	8811	ath	4	AT4G18930	AT4G18970	1
27597	8812	ptr	LG_VIII	PT08G08840	PT08G08900	0
27598	8812	ath	3	AT3G02130	AT3G02180	1
27599	8813	ptr	LG_VII	PT07G06480	PT07G06540	0
27600	8813	ptr	LG_V	PT05G10390	PT05G10450	1
27601	8814	ptr	LG_VI	PT06G13370	PT06G13400	0
27602	8814	ath	3	AT3G52525	AT3G52560	1
27603	8815	ptr	LG_VI	PT06G04280	PT06G04310	0
27604	8815	ath	3	AT3G57420	AT3G57460	1
27605	8816	ptr	LG_VI	PT06G02760	PT06G02790	0
27606	8816	ath	3	AT3G10760	AT3G10800	1
27607	8817	ptr	LG_V	PT05G09950	PT05G09990	0
27608	8817	vvi	chrUn_random	VV00G05410	VV00G05425	1
27609	8818	ptr	LG_V	PT05G06770	PT05G06810	0
27610	8818	vvi	chrUn_random	VV00G21755	VV00G21770	1
27611	8819	ptr	LG_V	PT05G01710	PT05G01760	0
27612	8819	vvi	chrUn_random	VV00G32220	VV00G32235	1
27613	8820	ptr	LG_V	PT05G16940	PT05G16980	0
27614	8820	ath	5	AT5G42370	AT5G42400	1
27615	8821	ptr	LG_V	PT05G14080	PT05G14170	0
27616	8821	ath	1	AT1G45050	AT1G45145	1
27617	8822	ptr	LG_IX	PT09G08800	PT09G08830	0
27618	8822	vvi	chrUn_random	VV00G03525	VV00G03550	1
27619	8823	ptr	LG_IV	PT04G07300	PT04G07330	0
27620	8823	vvi	chrUn_random	VV00G37225	VV00G37245	1
27621	8824	ptr	LG_III	PT03G05270	PT03G05300	0
27622	8824	vvi	chrUn_random	VV00G26960	VV00G26985	1
27623	8825	ptr	LG_III	PT03G03750	PT03G03800	0
27624	8825	ptr	LG_I	PT01G13410	PT01G13460	1
27625	8826	ptr	LG_III	PT03G01690	PT03G01730	0
27626	8826	ptr	LG_I	PT01G13860	PT01G13900	1
27627	8827	ptr	LG_II	PT02G25580	PT02G25620	0
27628	8827	vvi	chrUn_random	VV00G28505	VV00G28520	1
27629	8828	ptr	LG_II	PT02G25010	PT02G25040	0
27630	8828	vvi	chrUn_random	VV00G24000	VV00G24020	1
27631	8829	ptr	LG_II	PT02G09690	PT02G09730	0
27632	8829	vvi	chrUn_random	VV00G22580	VV00G22600	1
27633	8830	ptr	LG_II	PT02G24520	PT02G24550	0
27634	8830	ath	5	AT5G48360	AT5G48385	1
27635	8831	ptr	LG_II	PT02G16690	PT02G16730	0
27636	8831	ath	4	AT4G00905	AT4G00940	1
27637	8832	ptr	LG_II	PT02G05280	PT02G05310	0
27638	8832	ath	3	AT3G59030	AT3G59060	1
27639	8833	ptr	LG_II	PT02G07390	PT02G07450	0
27640	8833	ath	1	AT1G21600	AT1G21650	1
27641	8834	ptr	LG_I	PT01G23320	PT01G23360	0
27642	8834	vvi	chrUn_random	VV00G10370	VV00G10390	1
27643	8835	ptr	LG_I	PT01G08510	PT01G08550	0
27644	8835	vvi	chrUn_random	VV00G46325	VV00G46340	1
27645	8836	ptr	LG_I	PT01G27180	PT01G27220	0
27646	8836	ath	4	AT4G26590	AT4G26620	1
27647	8837	ptr	LG_I	PT01G08240	PT01G08280	0
27648	8837	ath	3	AT3G61610	AT3G61640	1
27649	8838	ptr	LG_I	PT01G00760	PT01G00840	0
27650	8838	ath	3	AT3G58500	AT3G58550	1
27651	8839	ptr	chloroplast	PTCG00770	PTCG00820	0
27652	8839	vvi	chr10	VV10G05250	VV10G05300	1
27653	8840	ath	chloroplast	ATCG00500	ATCG00540	0
27654	8840	vvi	chrUn_random	VV00G44510	VV00G44525	1
27655	8841	ath	chloroplast	ATCG00740	ATCG00790	0
27656	8841	vvi	chr10	VV10G05250	VV10G05300	1
27657	8842	ath	4	AT4G25850	AT4G25890	0
27658	8842	ath	5	AT5G57240	AT5G57290	1
27659	8843	ath	2	AT2G40950	AT2G40970	0
27660	8843	ath	3	AT3G10760	AT3G10800	1
27661	8844	vvi	chr9	VV09G02860	VV09G03010	0
27662	8844	ath	3	AT3G16370	AT3G16480	1
27663	8845	vvi	chr9	VV09G01320	VV09G01360	0
27664	8845	ath	1	AT1G54170	AT1G54200	1
27665	8846	vvi	chr8	VV08G14190	VV08G14260	0
27666	8846	ptr	LG_VIII	PT08G02600	PT08G02670	1
27667	8847	vvi	chr8	VV08G16490	VV08G16530	0
27668	8847	ath	3	AT3G11950	AT3G11964	1
27669	8848	vvi	chr7	VV07G10800	VV07G10840	0
27670	8848	vvi	chr6	VV06G09460	VV06G09480	1
27671	8849	vvi	chr7	VV07G10800	VV07G10840	0
27672	8849	ptr	LG_III	PT03G10460	PT03G10480	1
27673	8850	vvi	chr7	VV07G10800	VV07G10840	0
27674	8850	ptr	LG_I	PT01G08250	PT01G08270	1
27675	8851	vvi	chr7	VV07G07560	VV07G07620	0
27676	8851	ath	2	AT2G20430	AT2G20470	1
27677	8852	vvi	chr6	VV06G08780	VV06G08800	0
27678	8852	vvi	chr8	VV08G04890	VV08G04930	1
27679	8853	vvi	chr6	VV06G12020	VV06G12070	0
27680	8853	ptr	LG_I	PT01G18230	PT01G18250	1
27681	8854	vvi	chr6	VV06G04340	VV06G04390	0
27682	8854	ptr	LG_I	PT01G20400	PT01G20440	1
27683	8855	vvi	chr6	VV06G08660	VV06G08700	0
27684	8855	ath	5	AT5G58430	AT5G58450	1
27685	8856	vvi	chr4	VV04G15810	VV04G15850	0
27686	8856	ath	5	AT5G61320	AT5G61370	1
27687	8857	vvi	chr4	VV04G06970	VV04G07010	0
27688	8857	ath	5	AT5G25080	AT5G25100	1
27689	8858	vvi	chr4	VV04G00430	VV04G00490	0
27690	8858	ath	5	AT5G56550	AT5G56630	1
27691	8859	vvi	chr4	VV04G12600	VV04G12650	0
27692	8859	ath	4	AT4G38950	AT4G38970	1
27693	8860	vvi	chr4	VV04G03270	VV04G03320	0
27694	8860	ath	4	AT4G32880	AT4G32900	1
27695	8861	vvi	chr4	VV04G12600	VV04G12650	0
27696	8861	ath	2	AT2G21300	AT2G21330	1
27697	8862	vvi	chr3	VV03G03000	VV03G03100	0
27698	8862	ath	2	AT2G17040	AT2G17110	1
27699	8863	vvi	chr2	VV02G00220	VV02G00270	0
27700	8863	vvi	chrUn_random	VV00G45980	VV00G46020	1
27701	8864	vvi	chr2	VV02G01080	VV02G01100	0
27702	8864	vvi	chr7	VV07G10800	VV07G10840	1
27703	8865	vvi	chr2	VV02G06890	VV02G06930	0
27704	8865	ath	4	AT4G18010	AT4G18030	1
27705	8866	vvi	chr2	VV02G02410	VV02G02450	0
27706	8866	ath	4	AT4G27720	AT4G27740	1
27707	8867	vvi	chr1_random	VV00G52360	VV00G52380	0
27708	8867	ath	2	AT2G37590	AT2G37640	1
